18.
SSSSS  9.990 g              15:11:14
SSSSS  9.990 g              15:11:14
SSSSS  9.989 g              15:11:14
SSSSS  9.984 g              15:11:14
SSSSS  9.986 g              15:11:14
SSSSS  9.987 g              15:11:15
SSSSS  9.984 g              15:11:15
SSSSS  9.984 g              15:11:15
SSSSS  9.985 g              15:11:15
SSSSS  9.985 g              15:11:15
SSSSS  9.985 g              15:11:15
SSSSS  9.985 g              15:11:15
SSSSS  9.985 g              15:11:15
SSSSS  9.985 g              15:11:16
SSSSS  9.985 g              15:11:16
SSSSS  9.985 g              15:11:16
SSSSS  9.985 g              15:11:16
SSSSS  9.985 g              15:11:16
SSSSS  9.985 g              15:11:16
SSSSS  9.985 g              15:11:16
SSSSS  9.985 g              15:11:17
SSSSS  9.985 g              15:11:17
SSSSS  9.985 g              15:11:17
SSSSS  9.985 g              15:11:17
SSSSS  9.985 g              15:11:17
SSSSS  9.985 g              15:11:17
SSSSS  9.986 g              15:11:17
SSSSS  9.986 g              15:11:17
SSSSS  9.986 g              15:11:18
SSSSS  9.986 g              15:11:18
SSSSS  9.986 g              15:11:18
SSSSS  9.986 g              15:11:18
SSSSS  9.986 g              15:11:18
SSSSS  9.986 g              15:11:18
SSSSS  9.986 g              15:11:18
SSSSS  9.986 g              15:11:19
SSSSS  9.986 g              15:11:19
SSSSS  9.986 g              15:11:19
SSSSS  9.986 g              15:11:19
SSSSS  9.986 g              15:11:19
SSSSS  9.986 g              15:11:19
SSSSS  9.986 g              15:11:19
SSSSS  9.986 g              15:11:19
SSSSS  9.986 g              15:11:20
SSSSS  9.986 g              15:11:20
SSSSS  9.986 g              15:11:20
SSSSS  9.986 g              15:11:20
SSSSS  9.986 g              15:11:20
SSSSS  9.986 g              15:11:20
SSSSS  9.986 g              15:11:20
SSSSS  9.986 g              15:11:21
SSSSS  9.986 g              15:11:21
SSSSS  9.986 g              15:11:21
SSSSS  9.986 g              15:11:21
SSSSS  9.986 g              15:11:21
SSSSS  9.986 g              15:11:21
SSSSS  9.986 g              15:11:21
SSSSS  9.986 g              15:11:21
SSSSS  9.986 g              15:11:22
SSSSS  9.986 g              15:11:22
SSSSS  9.986 g              15:11:22
SSSSS  9.986 g              15:11:22
SSSSS  9.986 g              15:11:22
SSSSS  9.986 g              15:11:22
SSSSS  9.986 g              15:11:22
SSSSS  9.986 g              15:11:23
SSSSS  9.986 g              15:11:23
SSSSS  9.986 g              15:11:23
SSSSS  9.986 g              15:11:23
SSSSS  9.986 g              15:11:23
SSSSS  9.986 g              15:11:23
SSSSS  9.986 g              15:11:23
SSSSS  9.986 g              15:11:23
SSSSS  9.986 g              15:11:24
SSSSS  9.986 g              15:11:24
SSSSS  9.986 g              15:11:24
SSSSS  9.986 g              15:11:24
SSSSS  9.986 g              15:11:24
SSSSS  9.986 g              15:11:24
SSSSS  9.986 g              15:11:24
SSSSS  9.986 g              15:11:25
SSSSS  9.986 g              15:11:25
SSSSS  9.986 g              15:11:25
SSSSS  9.986 g              15:11:25
SSSSS  9.986 g              15:11:25
SSSSS  9.986 g              15:11:25
SSSSS  9.986 g              15:11:25
SSSSS  9.986 g              15:11:25
SSSSS  9.986 g              15:11:26
SSSSS  9.986 g              15:11:26
SSSSS  9.986 g              15:11:26
SSSSS  9.986 g              15:11:26
SSSSS  9.986 g              15:11:26
SSSSS  9.986 g              15:11:26
SSSSS  9.986 g              15:11:26
SSSSS  9.986 g              15:11:27
SSSSS  9.986 g              15:11:27
SSSSS  9.986 g              15:11:27
SSSSS  9.986 g              15:11:27
SSSSS  9.986 g              15:11:27
SSSSS  9.987 g              15:11:27
SSSSS  9.987 g              15:11:27
SSSSS  9.987 g              15:11:27
SSSSS  9.987 g              15:11:28
SSSSS  9.987 g              15:11:28
SSSSS  9.987 g              15:11:28
SSSSS  9.987 g              15:11:28
SSSSS  9.987 g              15:11:28
SSSSS  9.987 g              15:11:28
SSSSS  9.987 g              15:11:28
SSSSS  9.987 g              15:11:29
SSSSS  9.987 g              15:11:29
SSSSS  9.987 g              15:11:29
SSSSS  9.987 g              15:11:29
SSSSS  9.987 g              15:11:29
SSSSS  9.988 g              15:11:29
SSSSS  9.988 g              15:11:29
SSSSS  9.988 g              15:11:29
SSSSS  9.988 g              15:11:30
SSSSS  9.988 g              15:11:30
SSSSS  9.988 g              15:11:30
SSSSS  9.988 g              15:11:30
SSSSS  9.988 g              15:11:30
SSSSS  9.988 g              15:11:30
SSSSS  9.988 g              15:11:30
SSSSS  9.988 g              15:11:31
SSSSS  9.988 g              15:11:31
SSSSS  9.988 g              15:11:31
SSSSS  9.988 g              15:11:31
SSSSS  9.988 g              15:11:31
SSSSS  9.988 g              15:11:31
SSSSS  9.988 g              15:11:31
SSSSS  9.988 g              15:11:31
SSSSS  9.988 g              15:11:32
SSSSS  9.988 g              15:11:32
SSSSS  9.988 g              15:11:32
SSSSS  9.988 g              15:11:32
SSSSS  9.988 g              15:11:32
SSSSS  9.988 g              15:11:32
SSSSS  9.988 g              15:11:32
SSSSS  9.988 g              15:11:33
SSSSS  9.988 g              15:11:33
SSSSS  9.988 g              15:11:33
SSSSS  9.988 g              15:11:33
SSSSS  9.988 g              15:11:33
SSSSS  9.988 g              15:11:33
SSSSS  9.988 g              15:11:33
SSSSS  9.988 g              15:11:33
SSSSS  9.988 g              15:11:34
SSSSS  9.988 g              15:11:34
SSSSS  9.988 g              15:11:34
SSSSS  9.988 g              15:11:34
SSSSS  9.988 g              15:11:34
SSSSS  9.988 g              15:11:34
SSSSS  9.988 g              15:11:34
SSSSS  9.988 g              15:11:35
SSSSS  9.988 g              15:11:35
SSSSS  9.988 g              15:11:35
SSSSS  9.988 g              15:11:35
SSSSS  9.988 g              15:11:35
SSSSS  9.988 g              15:11:35
SSSSS  9.988 g              15:11:35
SSSSS  9.988 g              15:11:35
SSSSS  9.988 g              15:11:36
SSSSS  9.988 g              15:11:36
SSSSS  9.988 g              15:11:36
SSSSS  9.988 g              15:11:36
SSSSS  9.988 g              15:11:36
SSSSS  9.988 g              15:11:36
SSSSS  9.988 g              15:11:36
SSSSS  9.988 g              15:11:37
SSSSS  9.988 g              15:11:37
SSSSS  9.987 g              15:11:37
SSSSS  9.987 g              15:11:37
SSSSS  9.987 g              15:11:37
SSSSS  9.987 g              15:11:37
SSSSS  9.987 g              15:11:37
SSSSS  9.987 g              15:11:37
SSSSS  9.987 g              15:11:38
SSSSS  9.987 g              15:11:38
SSSSS  9.987 g              15:11:38
SSSSS  9.987 g              15:11:38
SSSSS  9.987 g              15:11:38
SSSSS  9.987 g              15:11:38
SSSSS  9.987 g              15:11:38
SSSSS  9.987 g              15:11:39
SSSSS  9.987 g              15:11:39
SSSSS  9.987 g              15:11:39
SSSSS  9.987 g              15:11:39
SSSSS  9.987 g              15:11:39
SSSSS  9.987 g              15:11:39
SSSSS  9.987 g              15:11:39
SSSSS  9.987 g              15:11:39
SSSSS  9.987 g              15:11:40
SSSSS  9.987 g              15:11:40
SSSSS  9.987 g              15:11:40
SSSSS  9.987 g              15:11:40
SSSSS  9.987 g              15:11:40
SSSSS  9.987 g              15:11:40
SSSSS  9.987 g              15:11:40
SSSSS  9.987 g              15:11:41
SSSSS  9.987 g              15:11:41
SSSSS  9.987 g              15:11:41
SSSSS  9.987 g              15:11:41
SSSSS  9.987 g              15:11:41
SSSSS  9.987 g              15:11:41
SSSSS  9.987 g              15:11:41
SSSSS  9.987 g              15:11:41
SSSSS  9.987 g              15:11:42
SSSSS  9.987 g              15:11:42
SSSSS  9.987 g              15:11:42
SSSSS  9.987 g              15:11:42
SSSSS  9.987 g              15:11:42
SSSSS  9.987 g              15:11:42
SSSSS  9.987 g              15:11:42
SSSSS  9.987 g              15:11:43
SSSSS  9.987 g              15:11:43
SSSSS  9.987 g              15:11:43
SSSSS  9.987 g              15:11:43
SSSSS  9.992 g              15:11:43
SSSSS  9.994 g              15:11:43
SSSSS  9.995 g              15:11:43
SSSSS  9.995 g              15:11:43
SSSSS  9.995 g              15:11:44
SSSSS  9.996 g              15:11:44
SSSSS  9.996 g              15:11:44
SSSSS  9.995 g              15:11:44
SSSSS  9.995 g              15:11:44
SSSSS  9.995 g              15:11:44
SSSSS  9.994 g              15:11:44
SSSSS  9.994 g              15:11:45
SSSSS  9.994 g              15:11:45
SSSSS  9.994 g              15:11:45
SSSSS  9.994 g              15:11:45
SSSSS  9.994 g              15:11:45
SSSSS  9.994 g              15:11:45
SSSSS  9.994 g              15:11:45
SSSSS  9.994 g              15:11:45
SSSSS  9.994 g              15:11:46
SSSSS  9.994 g              15:11:46
SSSSS  9.994 g              15:11:46
SSSSS  9.994 g              15:11:46
SSSSS  9.994 g              15:11:46
SSSSS  9.994 g              15:11:46
SSSSS  9.994 g              15:11:46
SSSSS  9.994 g              15:11:47
SSSSS  9.994 g              15:11:47
SSSSS  9.994 g              15:11:47
SSSSS  9.994 g              15:11:47
SSSSS  9.994 g              15:11:47
SSSSS  9.994 g              15:11:47
SSSSS  9.994 g              15:11:47
SSSSS  9.993 g              15:11:47
SSSSS  9.993 g              15:11:48
SSSSS  9.993 g              15:11:48
SSSSS  9.993 g              15:11:48
SSSSS  9.993 g              15:11:48
SSSSS  9.993 g              15:11:48
SSSSS  9.993 g              15:11:48
SSSSS  9.993 g              15:11:48
SSSSS  9.992 g              15:11:49
SSSSS  9.992 g              15:11:49
SSSSS  9.992 g              15:11:49
SSSSS  9.992 g              15:11:49
SSSSS  9.992 g              15:11:49
SSSSS  9.992 g              15:11:49
SSSSS  9.991 g              15:11:49
SSSSS  9.991 g              15:11:49
SSSSS  9.991 g              15:11:50
SSSSS  9.991 g              15:11:50
SSSSS  9.991 g              15:11:50
SSSSS  9.991 g              15:11:50
SSSSS  9.991 g              15:11:50
SSSSS  9.991 g              15:11:50
SSSSS  9.991 g              15:11:50
SSSSS  9.991 g              15:11:51
SSSSS  9.991 g              15:11:51
SSSSS  9.991 g              15:11:51
SSSSS  9.991 g              15:11:51
SSSSS  9.991 g              15:11:51
SSSSS  9.991 g              15:11:51
SSSSS  9.991 g              15:11:51
SSSSS  9.992 g              15:11:51
SSSSS  9.992 g              15:11:52
SSSSS  9.992 g              15:11:52
SSSSS  9.992 g              15:11:52
SSSSS  9.992 g              15:11:52
SSSSS  9.992 g              15:11:52
SSSSS  9.992 g              15:11:52
SSSSS  9.992 g              15:11:52
SSSSS  9.992 g              15:11:53
SSSSS  9.992 g              15:11:53
SSSSS  9.992 g              15:11:53
SSSSS  9.992 g              15:11:53
